xbj,t,x,Q2,gpd_u,gpd_d
0.0006,-0.2,0.000169943,5,111.456,130.251
0.0006,-0.2,0.000169943,7.5,113.279,127.339
0.0006,-0.2,0.000169943,10,114.512,125.357
0.0006,-0.2,0.000224655,0.5,113.197,174.292
0.0006,-0.2,0.000224655,1,118.997,165.115
0.0006,-0.2,0.000224655,1.5,121.9,160.549
0.0006,-0.2,0.000224655,2,123.796,157.562
0.0006,-0.2,0.000224655,2.5,125.191,155.357
0.0006,-0.2,0.000224655,3,126.29,153.616
0.0006,-0.2,0.000224655,4,127.956,150.967
0.0006,-0.2,0.000224655,5,129.196,148.985
0.0006,-0.2,0.000224655,7.5,131.348,145.529
0.0006,-0.2,0.000224655,10,132.804,143.176
0.0006,-0.2,0.00029698,0.5,121.378,184.695
0.0006,-0.2,0.00029698,1,127.777,174.471
0.0006,-0.2,0.00029698,1.5,130.988,169.368
0.0006,-0.2,0.00029698,2,133.089,166.024
0.0006,-0.2,0.00029698,2.5,134.637,163.554
0.0006,-0.2,0.00029698,3,135.856,161.602
0.0006,-0.2,0.00029698,4,137.707,158.631
0.0006,-0.2,0.00029698,5,139.086,156.408
0.0006,-0.2,0.00029698,7.5,141.481,152.528
0.0006,-0.2,0.00029698,10,143.102,149.885
0.0006,-0.2,0.00039259,0.5,111.067,164.277
0.0006,-0.2,0.00039259,1,117.308,154.097
0.0006,-0.2,0.00039259,1.5,120.46,148.98
0.0006,-0.2,0.00039259,2,122.529,145.617
0.0006,-0.2,0.00039259,2.5,124.056,143.129
0.0006,-0.2,0.00039259,3,125.262,141.161
0.0006,-0.2,0.00039259,4,127.094,138.161
0.0006,-0.2,0.00039259,5,128.461,135.914
0.0006,-0.2,0.00039259,7.5,130.84,131.989
0.0006,-0.2,0.00039259,10,132.453,129.313
0.0006,-0.2,0.000518981,0.5,60.5162,77.5752
0.0006,-0.2,0.000518981,1,64.8919,69.9433
0.0006,-0.2,0.000518981,1.5,67.1493,66.0268
0.0006,-0.2,0.000518981,2,68.6463,63.4299
0.0006,-0.2,0.000518981,2.5,69.759,61.4986
0.0006,-0.2,0.000518981,3,70.6413,59.9659
0.0006,-0.2,0.000518981,4,71.9892,57.6219
0.0006,-0.2,0.000518981,5,73.0005,55.8608
0.0006,-0.2,0.000518981,7.5,74.7689,52.7758
0.0006,-0.2,0.000518981,10,75.9751,50.6671
0.0006,-0.2,0.000686062,0.5,5.86032,-13.4185
0.0006,-0.2,0.000686062,1,7.96642,-17.7395
0.0006,-0.2,0.000686062,1.5,9.11244,-20.0502
0.0006,-0.2,0.000686062,2,9.89172,-21.6076
0.0006,-0.2,0.000686062,2.5,10.48,-22.7764
0.0006,-0.2,0.000686062,3,10.9515,-23.7094
0.0006,-0.2,0.000686062,4,11.6801,-25.1442
0.0006,-0.2,0.000686062,5,12.2327,-26.2275
0.0006,-0.2,0.000686062,7.5,13.2104,-28.1337
0.0006,-0.2,0.000686062,10,13.8847,-29.4413
0.0006,-0.2,0.000906934,0.5,5.57465,-12.7236
0.0006,-0.2,0.000906934,1,7.51777,-16.6764
0.0006,-0.2,0.000906934,1.5,8.56799,-18.775
0.0006,-0.2,0.000906934,2,9.27962,-20.1842
0.0006,-0.2,0.000906934,2.5,9.81554,-21.2391
0.0006,-0.2,0.000906934,3,10.2444,-22.0796
0.0006,-0.2,0.000906934,4,10.9058,-23.3696
0.0006,-0.2,0.000906934,5,11.4065,-24.3415
0.0006,-0.2,0.000906934,7.5,12.2902,-26.0476
0.0006,-0.2,0.000906934,10,12.8984,-27.2151
0.0006,-0.2,0.00119891,0.5,5.30079,-12.0573
0.0006,-0.2,0.00119891,1,7.08965,-15.6626
0.0006,-0.2,0.00119891,1.5,8.0497,-17.5623
0.0006,-0.2,0.00119891,2,8.69785,-18.8328
0.0006,-0.2,0.00119891,2.5,9.18475,-19.7815
0.0006,-0.2,0.00119891,3,9.57371,-20.5359
0.0006,-0.2,0.00119891,4,10.1723,-21.6911
0.0006,-0.2,0.00119891,5,10.6245,-22.5596
0.0006,-0.2,0.00119891,7.5,11.4209,-24.0803
0.0006,-0.2,0.00119891,10,11.9676,-25.1182
0.0006,-0.2,0.00158489,0.5,5.03852,-11.4188
0.0006,-0.2,0.00158489,1,6.68143,-14.6962
0.0006,-0.2,0.00158489,1.5,7.55668,-16.4094
0.0006,-0.2,0.00158489,2,8.14528,-17.5505
0.0006,-0.2,0.00158489,2.5,8.58631,-18.4001
0.0006,-0.2,0.00158489,3,8.93795,-19.0743
0.0006,-0.2,0.00158489,4,9.47797,-20.1045
0.0006,-0.2,0.00158489,5,9.88508,-20.8771
0.0006,-0.2,0.00158489,7.5,10.6002,-22.2263
0.0006,-0.2,0.00158489,10,11.0899,-23.1446
0.0006,-0.2,0.00209514,0.5,4.78762,-10.8072
0.0006,-0.2,0.00209514,1,6.29254,-13.7754
0.0006,-0.2,0.00209514,1.5,7.08806,-15.3141
0.0006,-0.2,0.00209514,2,7.62086,-16.3343
0.0006,-0.2,0.00209514,2.5,8.01899,-17.0917
0.0006,-0.2,0.00209514,3,8.33579,-17.6914
0.0006,-0.2,0.00209514,4,8.82122,-18.6054
0.0006,-0.2,0.00209514,5,9.18634,-19.2893
0.0006,-0.2,0.00209514,7.5,9.82605,-20.48
0.0006,-0.2,0.00209514,10,10.2629,-21.288
0.0006,-0.2,0.00276965,0.5,4.5479,-10.2217
0.0006,-0.2,0.00276965,1,5.92239,-12.8986
0.0006,-0.2,0.00276965,1.5,6.643,-14.2738
0.0006,-0.2,0.00276965,2,7.12354,-15.1813
0.0006,-0.2,0.00276965,2.5,7.48158,-15.8529
0.0006,-0.2,0.00276965,3,7.76586,-16.3833
0.0006,-0.2,0.00276965,4,8.20045,-17.1898
0.0006,-0.2,0.00276965,5,8.52653,-17.7915
0.0006,-0.2,0.00276965,7.5,9.09625,-18.8361
0.0006,-0.2,0.00276965,10,9.48417,-19.5426
0.0006,-0.2,0.00366131,0.5,4.3192,-9.66153
0.0006,-0.2,0.00366131,1,5.57041,-12.0638
0.0006,-0.2,0.00366131,1.5,6.22067,-13.2861
0.0006,-0.2,0.00366131,2,6.6523,-14.0886
0.0006,-0.2,0.00366131,2.5,6.9729,-14.6803
0.0006,-0.2,0.00366131,3,7.22687,-15.1466
0.0006,-0.2,0.00366131,4,7.61413,-15.8535
0.0006,-0.2,0.00366131,5,7.90394,-16.3793
0.0006,-0.2,0.00366131,7.5,8.40878,-17.2891
0.0006,-0.2,0.00366131,10,8.75145,-17.9023
0.0006,-0.2,0.00484003,0.5,4.10135,-9.12572
0.0006,-0.2,0.00484003,1,5.23606,-11.2692
0.0006,-0.2,0.00484003,1.5,5.82027,-12.3484
0.0006,-0.2,0.00484003,2,6.20612,-13.053
0.0006,-0.2,0.00484003,2.5,6.49177,-13.5707
0.0006,-0.2,0.00484003,3,6.71748,-13.9774
0.0006,-0.2,0.00484003,4,7.06073,-14.5921
0.0006,-0.2,0.00484003,5,7.31687,-15.0479
0.0006,-0.2,0.00484003,7.5,7.76162,-15.8337
0.0006,-0.2,0.00484003,10,8.06248,-16.3612
0.0006,-0.2,0.00639824,0.5,3.89422,-8.61325
0.0006,-0.2,0.00639824,1,4.91877,-10.5125
0.0006,-0.2,0.00639824,1.5,5.44093,-11.4579
0.0006,-0.2,0.00639824,2,5.78396,-12.0714
0.0006,-0.2,0.00639824,2.5,6.03698,-12.5203
0.0006,-0.2,0.00639824,3,6.23637,-12.8718
0.0006,-0.2,0.00639824,4,6.53869,-13.4014
0.0006,-0.2,0.00639824,5,6.7636,-13.7926
0.0006,-0.2,0.00639824,7.5,7.15272,-14.4643
0.0006,-0.2,0.00639824,10,7.41496,-14.9133
0.0006,-0.2,0.0084581,0.5,3.69765,-8.12287
0.0006,-0.2,0.0084581,1,4.61793,-9.79166
0.0006,-0.2,0.0084581,1.5,5.0818,-10.6118
0.0006,-0.2,0.0084581,2,5.38473,-11.1404
0.0006,-0.2,0.0084581,2.5,5.60729,-11.5254
0.0006,-0.2,0.0084581,3,5.78215,-11.8258
0.0006,-0.2,0.0084581,4,6.04641,-12.2767
0.0006,-0.2,0.0084581,5,6.24234,-12.6085
0.0006,-0.2,0.0084581,7.5,6.57998,-13.1754
0.0006,-0.2,0.0084581,10,6.80659,-13.5525
0.0006,-0.2,0.0111811,0.5,3.51146,-7.65304
0.0006,-0.2,0.0111811,1,4.33289,-9.1038
0.0006,-0.2,0.0111811,1.5,4.7419,-9.80667
0.0006,-0.2,0.0111811,2,5.00726,-10.2562
0.0006,-0.2,0.0111811,2.5,5.20135,-10.5818
0.0006,-0.2,0.0111811,3,5.35334,-10.8349
0.0006,-0.2,0.0111811,4,5.5822,-11.2131
0.0006,-0.2,0.0111811,5,5.75122,-11.4901
0.0006,-0.2,0.0111811,7.5,6.04123,-11.9609
0.0006,-0.2,0.0111811,10,6.23496,-12.2723
0.0006,-0.2,0.0147808,0.5,3.33542,-7.20172
0.0006,-0.2,0.0147808,1,4.06285,-8.44572
0.0006,-0.2,0.0147808,1.5,4.42013,-9.03854
0.0006,-0.2,0.0147808,2,4.65022,-9.41425
0.0006,-0.2,0.0147808,2.5,4.81767,-9.68474
0.0006,-0.2,0.0147808,3,4.9483,-9.89406
0.0006,-0.2,0.0147808,4,5.14418,-10.2051
0.0006,-0.2,0.0147808,5,5.28822,-10.4318
0.0006,-0.2,0.0147808,7.5,5.53411,-10.8145
0.0006,-0.2,0.0147808,10,5.69748,-11.0659
0.0006,-0.2,0.0195393,0.5,3.16913,-6.76609
0.0006,-0.2,0.0195393,1,3.8068,-7.81336
0.0006,-0.2,0.0195393,1.5,4.11513,-8.30275
0.0006,-0.2,0.0195393,2,4.31202,-8.60957
0.0006,-0.2,0.0195393,2.5,4.45447,-8.82883
0.0006,-0.2,0.0195393,3,4.56512,-8.99753
0.0006,-0.2,0.0195393,4,4.73022,-9.24668
0.0006,-0.2,0.0195393,5,4.85102,-9.42698
0.0006,-0.2,0.0195393,7.5,5.056,-9.72908
0.0006,-0.2,0.0195393,10,5.19133,-9.92585
0.0006,-0.2,0.0258298,0.5,3.01199,-6.34225
0.0006,-0.2,0.0258298,1,3.56342,-7.20152
0.0006,-0.2,0.0258298,1.5,3.82521,-7.59349
0.0006,-0.2,0.0258298,2,3.9907,-7.83593
0.0006,-0.2,0.0258298,2.5,4.10962,-8.00755
0.0006,-0.2,0.0258298,3,4.20151,-8.13865
0.0006,-0.2,0.0258298,4,4.33781,-8.33069
0.0006,-0.2,0.0258298,5,4.43693,-8.46847
0.0006,-0.2,0.0258298,7.5,4.60391,-8.69695
0.0006,-0.2,0.0258298,10,4.7133,-8.84409
0.0006,-0.2,0.0341455,0.5,2.86294,-5.92461
0.0006,-0.2,0.0341455,1,3.33083,-6.60347
0.0006,-0.2,0.0341455,1.5,3.54808,-6.90352
0.0006,-0.2,0.0341455,2,3.68374,-7.08579
0.0006,-0.2,0.0341455,2.5,3.78039,-7.21316
0.0006,-0.2,0.0341455,3,3.85459,-7.3095
0.0006,-0.2,0.0341455,4,3.96385,-7.44903
0.0006,-0.2,0.0341455,5,4.04269,-7.54791
0.0006,-0.2,0.0341455,7.5,4.17429,-7.70948
0.0006,-0.2,0.0341455,10,4.25966,-7.81182
0.0006,-0.2,0.0451383,0.5,2.72023,-5.50524
0.0006,-0.2,0.0451383,1,3.10632,-6.0104
0.0006,-0.2,0.0451383,1.5,3.28063,-6.22381
0.0006,-0.2,0.0451383,2,3.38775,-6.34997
0.0006,-0.2,0.0451383,2.5,3.46323,-6.43642
0.0006,-0.2,0.0451383,3,3.52067,-6.50078
0.0006,-0.2,0.0451383,4,3.60444,-6.59233
0.0006,-0.2,0.0451383,5,3.66425,-6.6559
0.0006,-0.2,0.0451383,7.5,3.76286,-6.75719
0.0006,-0.2,0.0451383,10,3.82595,-6.81952
0.0006,-0.2,0.0596702,0.5,2.58095,-5.07299
0.0006,-0.2,0.0596702,1,2.88597,-5.41102
0.0006,-0.2,0.0596702,1.5,3.01851,-5.5432
0.0006,-0.2,0.0596702,2,3.09816,-5.61752
0.0006,-0.2,0.0596702,2.5,3.15339,-5.66651
0.0006,-0.2,0.0596702,3,3.1949,-5.70182
0.0006,-0.2,0.0596702,4,3.25458,-5.75011
0.0006,-0.2,0.0596702,5,3.29652,-5.78212
0.0006,-0.2,0.0596702,7.5,3.36436,-5.83008
0.0006,-0.2,0.0596702,10,3.40682,-5.85737
0.0006,-0.2,0.0788805,0.5,2.44029,-4.61252
0.0006,-0.2,0.0788805,1,2.66398,-4.7913
0.0006,-0.2,0.0788805,1.5,2.75562,-4.84863
0.0006,-0.2,0.0788805,2,2.80874,-4.87603
0.0006,-0.2,0.0788805,2.5,2.84458,-4.89153
0.0006,-0.2,0.0788805,3,2.87094,-4.90112
0.0006,-0.2,0.0788805,4,2.90786,-4.91152
0.0006,-0.2,0.0788805,5,2.93307,-4.91619
0.0006,-0.2,0.0788805,7.5,2.97233,-4.91855
0.0006,-0.2,0.0788805,10,2.99584,-4.91629
0.0006,-0.2,0.104275,0.5,2.29054,-4.10393
0.0006,-0.2,0.104275,1,2.43197,-4.13521
0.0006,-0.2,0.104275,1.5,2.48355,-4.1262
0.0006,-0.2,0.104275,2,2.5111,-4.11303
0.0006,-0.2,0.104275,2.5,2.52849,-4.10007
0.0006,-0.2,0.104275,3,2.54055,-4.08807
0.0006,-0.2,0.104275,4,2.55622,-4.06713
0.0006,-0.2,0.104275,5,2.56594,-4.04955
0.0006,-0.2,0.104275,7.5,2.57911,-4.01548
0.0006,-0.2,0.104275,10,2.58552,-3.99011
0.0006,-0.2,0.137846,0.5,2.11951,-3.52396
0.0006,-0.2,0.137846,1,2.17811,-3.42752
0.0006,-0.2,0.137846,1.5,2.191,-3.3646
0.0006,-0.2,0.137846,2,2.19442,-3.31964
0.0006,-0.2,0.137846,2.5,2.19467,-3.28495
0.0006,-0.2,0.137846,3,2.1936,-3.25681
0.0006,-0.2,0.137846,4,2.19001,-3.21298
0.0006,-0.2,0.137846,5,2.18591,-3.17957
0.0006,-0.2,0.137846,7.5,2.17615,-3.12037
0.0006,-0.2,0.137846,10,2.16782,-3.07964
0.0006,-0.2,0.182224,0.5,1.90885,-2.85198
0.0006,-0.2,0.182224,1,1.88663,-2.66128
0.0006,-0.2,0.182224,1.5,1.8639,-2.56279
0.0006,-0.2,0.182224,2,1.84582,-2.49831
0.0006,-0.2,0.182224,2.5,1.83113,-2.45099
0.0006,-0.2,0.182224,3,1.81883,-2.41389
0.0006,-0.2,0.182224,4,1.79908,-2.35805
0.0006,-0.2,0.182224,5,1.78362,-2.31686
0.0006,-0.2,0.182224,7.5,1.7555,-2.24638
0.0006,-0.2,0.182224,10,1.73569,-2.1995
0.0006,-0.2,0.24089,0.5,1.63305,-2.0861
0.0006,-0.2,0.24089,1,1.53927,-1.85325
0.0006,-0.2,0.24089,1.5,1.48774,-1.74451
0.0006,-0.2,0.24089,2,1.45319,-1.67651
0.0006,-0.2,0.24089,2.5,1.42749,-1.62803
0.0006,-0.2,0.24089,3,1.40716,-1.5908
0.0006,-0.2,0.24089,4,1.37629,-1.53594
0.0006,-0.2,0.24089,5,1.35332,-1.49634
0.0006,-0.2,0.24089,7.5,1.31369,-1.43017
0.0006,-0.2,0.24089,10,1.28711,-1.38721
0.0006,-0.2,0.318442,0.5,1.2676,-1.30233
0.0006,-0.2,0.318442,1,1.13084,-1.09507
0.0006,-0.2,0.318442,1.5,1.06552,-1.00487
0.0006,-0.2,0.318442,2,1.0243,-0.950372
0.0006,-0.2,0.318442,2.5,0.994765,-0.912368
0.0006,-0.2,0.318442,3,0.972002,-0.883649
0.0006,-0.2,0.318442,4,0.93835,-0.842054
0.0006,-0.2,0.318442,5,0.913981,-0.812548
0.0006,-0.2,0.318442,7.5,0.873144,-0.764207
0.0006,-0.2,0.318442,10,0.846556,-0.733443
0.0006,-0.2,0.35235,0.5,1.1128,-1.02546
0.0006,-0.2,0.35235,1,0.968663,-0.842104
0.0006,-0.2,0.35235,1.5,0.902409,-0.764295
0.0006,-0.2,0.35235,2,0.861352,-0.717873
0.0006,-0.2,0.35235,2.5,0.832265,-0.685765
0.0006,-0.2,0.35235,3,0.810036,-0.661647
0.0006,-0.2,0.35235,4,0.777459,-0.626937
0.0006,-0.2,0.35235,5,0.754078,-0.602477
0.0006,-0.2,0.35235,7.5,0.71528,-0.562691
0.0006,-0.2,0.35235,10,0.690272,-0.537562
0.0006,-0.2,0.386259,0.5,0.961535,-0.790507
0.0006,-0.2,0.386259,1,0.816847,-0.634411
0.0006,-0.2,0.386259,1.5,0.752449,-0.569672
0.0006,-0.2,0.386259,2,0.71316,-0.531486
0.0006,-0.2,0.386259,2.5,0.685603,-0.505272
0.0006,-0.2,0.386259,3,0.664696,-0.485688
0.0006,-0.2,0.386259,4,0.634292,-0.457668
0.0006,-0.2,0.386259,5,0.61264,-0.438038
0.0006,-0.2,0.386259,7.5,0.577026,-0.40632
0.0006,-0.2,0.386259,10,0.554276,-0.386421
0.0006,-0.2,0.420167,0.5,0.815925,-0.595479
0.0006,-0.2,0.420167,1,0.676511,-0.46729
0.0006,-0.2,0.420167,1.5,0.616208,-0.415241
0.0006,-0.2,0.420167,2,0.57993,-0.384865
0.0006,-0.2,0.420167,2.5,0.554714,-0.364156
0.0006,-0.2,0.420167,3,0.535708,-0.348762
0.0006,-0.2,0.420167,4,0.508263,-0.326855
0.0006,-0.2,0.420167,5,0.488858,-0.311592
0.0006,-0.2,0.420167,7.5,0.457193,-0.287079
0.0006,-0.2,0.420167,10,0.437131,-0.271795
0.0006,-0.2,0.454075,0.5,0.678203,-0.437441
0.0006,-0.2,0.454075,1,0.548805,-0.335799
0.0006,-0.2,0.454075,1.5,0.494282,-0.295343
0.0006,-0.2,0.454075,2,0.461903,-0.271968
0.0006,-0.2,0.454075,2.5,0.439586,-0.256134
0.0006,-0.2,0.454075,3,0.422867,-0.24442
0.0006,-0.2,0.454075,4,0.398882,-0.227833
0.0006,-0.2,0.454075,5,0.382037,-0.216335
0.0006,-0.2,0.454075,7.5,0.35475,-0.197973
0.0006,-0.2,0.454075,10,0.337593,-0.186589
0.0006,-0.2,0.487984,0.5,0.550565,-0.312666
0.0006,-0.2,0.487984,1,0.434755,-0.234859
0.0006,-0.2,0.487984,1.5,0.387143,-0.204473
0.0006,-0.2,0.487984,2,0.359213,-0.187082
0.0006,-0.2,0.487984,2.5,0.340113,-0.175374
0.0006,-0.2,0.487984,3,0.325888,-0.16675
0.0006,-0.2,0.487984,4,0.305604,-0.154597
0.0006,-0.2,0.487984,5,0.291448,-0.146214
0.0006,-0.2,0.487984,7.5,0.268674,-0.132894
0.0006,-0.2,0.487984,10,0.254456,-0.124679
0.0006,-0.2,0.521892,0.5,0.435005,-0.216878
0.0006,-0.2,0.521892,1,0.335127,-0.159433
0.0006,-0.2,0.521892,1.5,0.29502,-0.137406
0.0006,-0.2,0.521892,2,0.271766,-0.124913
0.0006,-0.2,0.521892,2.5,0.255984,-0.116552
0.0006,-0.2,0.521892,3,0.244294,-0.11042
0.0006,-0.2,0.521892,4,0.227723,-0.101816
0.0006,-0.2,0.521892,5,0.216227,-0.0959084
0.0006,-0.2,0.521892,7.5,0.197853,-0.0865672
0.0006,-0.2,0.521892,10,0.186458,-0.0808343
0.0006,-0.2,0.5558,0.5,0.333145,-0.145536
0.0006,-0.2,0.5558,1,0.250314,-0.104707
0.0006,-0.2,0.5558,1.5,0.217803,-0.0893272
0.0006,-0.2,0.5558,2,0.199164,-0.0806811
0.0006,-0.2,0.5558,2.5,0.186607,-0.0749274
0.0006,-0.2,0.5558,3,0.177356,-0.070725
0.0006,-0.2,0.5558,4,0.164314,-0.064854
0.0006,-0.2,0.5558,5,0.155317,-0.0608395
0.0006,-0.2,0.5558,7.5,0.141027,-0.054521
0.0006,-0.2,0.5558,10,0.132219,-0.0506605
0.0006,-0.2,0.589709,0.5,0.246086,-0.0941252
0.0006,-0.2,0.589709,1,0.180254,-0.0662639
0.0006,-0.2,0.589709,1.5,0.154985,-0.0559517
0.0006,-0.2,0.589709,2,0.140658,-0.0502042
0.0006,-0.2,0.589709,2.5,0.131074,-0.0464005
0.0006,-0.2,0.589709,3,0.124049,-0.0436333
0.0006,-0.2,0.589709,4,0.114199,-0.0397832
0.0006,-0.2,0.589709,5,0.107441,-0.0371614
0.0006,-0.2,0.589709,7.5,0.0967694,-0.0330524
0.0006,-0.2,0.589709,10,0.0902299,-0.0305521
0.0006,-0.2,0.623617,0.5,0.17428,-0.0583922
0.0006,-0.2,0.623617,1,0.124376,-0.0402098
0.0006,-0.2,0.623617,1.5,0.105639,-0.0335963
0.0006,-0.2,0.623617,2,0.0951305,-0.0299416
0.0006,-0.2,0.623617,2.5,0.0881496,-0.027536
0.0006,-0.2,0.623617,3,0.0830579,-0.0257927
0.0006,-0.2,0.623617,4,0.0759564,-0.0233768
0.0006,-0.2,0.623617,5,0.0711092,-0.021738
0.0006,-0.2,0.623617,7.5,0.0634966,-0.0191799
0.0006,-0.2,0.623617,10,0.0588564,-0.0176292
0.0006,-0.2,0.657526,0.5,0.117455,-0.034535
0.0006,-0.2,0.657526,1,0.0816054,-0.023247
0.0006,-0.2,0.657526,1.5,0.068439,-0.0192127
0.0006,-0.2,0.657526,2,0.0611333,-0.0170022
0.0006,-0.2,0.657526,2.5,0.0563132,-0.015555
0.0006,-0.2,0.657526,3,0.0528148,-0.0145102
0.0006,-0.2,0.657526,4,0.0479598,-0.0130679
0.0006,-0.2,0.657526,5,0.0446624,-0.0120932
0.0006,-0.2,0.657526,7.5,0.0395102,-0.0105774
0.0006,-0.2,0.657526,10,0.0363849,-0.00966156
0.0006,-0.2,0.691434,0.5,0.0746172,-0.0193153
0.0006,-0.2,0.691434,1,0.0504198,-0.0126976
0.0006,-0.2,0.691434,1.5,0.0417281,-0.0103744
0.0006,-0.2,0.691434,2,0.0369569,-0.00911245
0.0006,-0.2,0.691434,2.5,0.0338301,-0.00829065
0.0006,-0.2,0.691434,3,0.0315715,-0.00769957
0.0006,-0.2,0.691434,4,0.0284523,-0.00688669
0.0006,-0.2,0.691434,5,0.0263438,-0.00633933
0.0006,-0.2,0.691434,7.5,0.0230648,-0.00549103
0.0006,-0.2,0.691434,10,0.0210842,-0.00498002
0.0006,-0.2,0.725342,0.5,0.0441301,-0.0101036
0.0006,-0.2,0.725342,1,0.0289615,-0.00647745
0.0006,-0.2,0.725342,1.5,0.0236348,-0.0052279
0.0006,-0.2,0.725342,2,0.0207421,-0.00455506
0.0006,-0.2,0.725342,2.5,0.0188592,-0.00411929
0.0006,-0.2,0.725342,3,0.0175054,-0.00380702
0.0006,-0.2,0.725342,4,0.0156445,-0.00337917
0.0006,-0.2,0.725342,5,0.0143922,-0.00309206
0.0006,-0.2,0.725342,7.5,0.012453,-0.0026485
0.0006,-0.2,0.725342,10,0.0112859,-0.00238198
0.0006,-0.2,0.759251,0.5,0.0238883,-0.00486632
0.0006,-0.2,0.759251,1,0.0151979,-0.00303651
0.0006,-0.2,0.759251,1.5,0.0122165,-0.00241819
0.0006,-0.2,0.759251,2,0.0106151,-0.00208827
0.0006,-0.2,0.759251,2.5,0.0095797,-0.00187577
0.0006,-0.2,0.759251,3,0.00883868,-0.00172407
0.0006,-0.2,0.759251,4,0.00782468,-0.00151697
0.0006,-0.2,0.759251,5,0.00714515,-0.00137844
0.0006,-0.2,0.759251,7.5,0.00609682,-0.00116504
0.0006,-0.2,0.759251,10,0.00546776,-0.00103706
0.0006,-0.2,0.793159,0.5,0.0115515,-0.00210897
0.0006,-0.2,0.793159,1,0.0071057,-0.00127722
0.0006,-0.2,0.793159,1.5,0.00561736,-0.00100201
0.0006,-0.2,0.793159,2,0.0048269,-0.000856563
0.0006,-0.2,0.793159,2.5,0.00431925,-0.000763416
0.0006,-0.2,0.793159,3,0.00395758,-0.000697173
0.0006,-0.2,0.793159,4,0.00346482,-0.000607055
0.0006,-0.2,0.793159,5,0.00313585,-0.000546961
0.0006,-0.2,0.793159,7.5,0.00262994,-0.000454591
0.0006,-0.2,0.793159,10,0.00232699,-0.000399264
0.0006,-0.2,0.827067,0.5,0.00480885,-0.000793453
0.0006,-0.2,0.827067,1,0.00284911,-0.000464464
0.0006,-0.2,0.827067,1.5,0.00221002,-0.000358095
0.0006,-0.2,0.827067,2,0.00187457,-0.000302459
0.0006,-0.2,0.827067,2.5,0.0016606,-0.000267038
0.0006,-0.2,0.827067,3,0.00150884,-0.000241943
0.0006,-0.2,0.827067,4,0.00130291,-0.000207918
0.0006,-0.2,0.827067,5,0.00116589,-0.00018529
0.0006,-0.2,0.827067,7.5,0.000955626,-0.000150559
0.0006,-0.2,0.827067,10,0.000829843,-0.000129757
0.0006,-0.2,0.860976,0.5,0.00162136,-0.000244032
0.0006,-0.2,0.860976,1,0.000919768,-0.000137216
0.0006,-0.2,0.860976,1.5,0.000697493,-0.000103574
0.0006,-0.2,0.860976,2,0.000582265,-8.61736e-05
0.0006,-0.2,0.860976,2.5,0.000509272,-7.51633e-05
0.0006,-0.2,0.860976,3,0.00045772,-6.73917e-05
0.0006,-0.2,0.860976,4,0.000388007,-5.68855e-05
0.0006,-0.2,0.860976,5,0.000341732,-4.99111e-05
0.0006,-0.2,0.860976,7.5,0.000270749,-3.92063e-05
0.0006,-0.2,0.860976,10,0.000228229,-3.27777e-05
0.0006,-0.2,0.894884,0.5,0.000395421,-5.48367e-05
0.0006,-0.2,0.894884,1,0.000212682,-2.9318e-05
0.0006,-0.2,0.894884,1.5,0.000156666,-2.15249e-05
0.0006,-0.2,0.894884,2,0.000128006,-1.75432e-05
0.0006,-0.2,0.894884,2.5,0.000109966,-1.50388e-05
0.0006,-0.2,0.894884,3,9.72667e-05,-1.32764e-05
0.0006,-0.2,0.894884,4,8.01183e-05,-1.08974e-05
0.0006,-0.2,0.894884,5,6.87265e-05,-9.31722e-06
0.0006,-0.2,0.894884,7.5,5.11596e-05,-6.88159e-06
0.0006,-0.2,0.894884,10,4.05186e-05,-5.40135e-06
0.0006,-0.2,0.928792,0.5,5.43182e-05,-7.01409e-06
0.0006,-0.2,0.928792,1,2.71926e-05,-3.49927e-06
0.0006,-0.2,0.928792,1.5,1.91966e-05,-2.46597e-06
0.0006,-0.2,0.928792,2,1.51545e-05,-1.94477e-06
0.0006,-0.2,0.928792,2.5,1.26166e-05,-1.61833e-06
0.0006,-0.2,0.928792,3,1.08257e-05,-1.38862e-06
0.0006,-0.2,0.928792,4,8.38724e-06,-1.07729e-06
0.0006,-0.2,0.928792,5,6.7408e-06,-8.68455e-07
0.0006,-0.2,0.928792,7.5,4.12374e-06,-5.41042e-07
0.0006,-0.2,0.928792,10,2.42052e-06,-3.29462e-07
0.0006,-0.2,0.962701,0.5,1.93516e-06,-2.35204e-07
0.0006,-0.2,0.962701,1,8.70367e-07,-1.05839e-07
0.0006,-0.2,0.962701,1.5,5.82944e-07,-7.1361e-08
0.0006,-0.2,0.962701,2,4.49592e-07,-5.58205e-08
0.0006,-0.2,0.962701,2.5,3.74544e-07,-4.75143e-08
0.0006,-0.2,0.962701,3,3.28946e-07,-4.29033e-08
0.0006,-0.2,0.962701,4,2.82561e-07,-3.93459e-08
0.0006,-0.2,0.962701,5,2.65613e-07,-3.95215e-08
0.0006,-0.2,0.962701,7.5,2.8892e-07,-4.8421e-08
0.0006,-0.2,0.962701,10,3.10591e-07,-5.69261e-08
0.0006,-0.2,9.72476e-05,0.5,65.3029,101.814
0.0006,-0.2,9.72476e-05,1,68.5452,96.7409
0.0006,-0.2,9.72476e-05,1.5,70.1626,94.2264
0.0006,-0.2,9.72476e-05,2,71.2171,92.5839
0.0006,-0.2,9.72476e-05,2.5,71.9923,91.3729
